price,square_meters,rooms,floor,is_promoted,condition,latitude,longitude,date,price_per_sqm,safe_room,elevator,parking,bars,air_conditioning,air_conditioner,accessible,furniture
760000,600,25,0,1,2,31.2496346578947,34.7887066052632,0,1266.6666666666667,1,1,0,0,1,1,1,1
720000,1000,5,3,1,3,31.27275,34.797021,0,720.0,0,0,1,1,1,1,0,0
680000,650,3,11,1,3,31.252569,34.809476,0,1046.1538461538462,1,1,1,0,1,1,1,1
1190000,900,3,0,1,4,31.2503677741935,34.7773029032258,0,1322.2222222222222,0,0,1,0,1,1,0,0
1359999,1200,4,8,1,3,31.2387978333333,34.7694993,0,1133.3325,1,1,1,1,1,1,1,1
1150000,1000,3,5,1,4,31.234394,34.782179,0,1150.0,1,1,1,0,1,1,1,0
1080000,800,4,3,1,3,31.265079,34.797809,0,1350.0,0,0,0,0,1,1,0,0
2840000,2300,65,0,1,3,31.260363375,34.757310125,0,1234.7826086956522,1,0,1,0,1,1,0,0
1249000,1030,4,4,1,3,31.253217,34.795765,0,1212.621359223301,1,1,1,1,1,1,1,1
0,950,5,0,1,3,31.26429,34.7952978333333,0,0.0,0,0,1,1,1,1,1,1
469000,500,2,11,1,3,31.26552596,34.7925134,0,938.0,1,1,1,1,0,0,1,1
910000,800,2,11,1,4,31.2409898,34.8102776,0,1137.5,1,1,1,0,1,1,0,1
749000,660,3,2,1,3,31.26686155,34.79381465,0,1134.8484848484848,0,0,1,1,1,1,0,1
1150000,980,35,6,1,4,31.2409898,34.8102776,0,1173.469387755102,1,1,1,1,1,1,1,0
895000,700,4,0,1,3,31.26686155,34.79381465,0,1278.5714285714287,0,0,1,1,1,1,0,1
1699999,3000,6,0,1,4,31.2693136923077,34.8080014615385,0,566.6663333333333,0,0,0,1,1,1,1,0
840000,810,4,1,1,3,31.259835,34.772165,0,1037.037037037037,0,0,1,0,1,1,0,0
670000,760,3,3,1,4,31.2583444921875,34.7836240351563,0,881.578947368421,0,0,0,0,1,1,0,1
760000,680,3,3,1,3,31.260412,34.777117,0,1117.6470588235295,0,0,1,0,1,1,0,1
550000,580,2,13,1,4,31.2509890689655,34.8029202413793,0,948.2758620689655,0,0,1,0,1,1,0,0
1300000,2200,5,2,1,3,31.2711932758621,34.7659953218391,0,590.9090909090909,1,0,1,0,1,1,0,0
1245000,1080,45,0,1,3,31.2503677741935,34.7773029032258,0,1152.7777777777778,0,0,1,1,1,1,0,0
1980000,1500,5,2,1,2,31.2323,34.766979,0,1320.0,1,1,1,0,1,1,1,0
1570000,1360,5,1,1,4,31.2815689354839,34.8013261935484,0,1154.4117647058824,1,1,1,0,1,1,1,0
845000,700,3,1,1,3,31.2604399101124,34.7763476516854,0,1207.142857142857,0,0,0,0,1,1,0,1
760000,1000,45,3,1,4,31.2538429120879,34.7681572747253,0,760.0,0,0,0,1,1,1,0,0
1350000,1180,4,1,1,4,31.238487,34.7713241153846,0,1144.0677966101696,1,1,1,1,1,1,1,1
990000,2200,25,0,1,3,31.2552493114754,34.8029846721311,0,450.0,0,1,0,1,1,1,1,0
970000,700,3,0,1,3,31.254029,34.792894,0,1385.7142857142858,0,0,0,1,1,1,0,1
995000,840,3,0,1,3,31.2398527,34.77714,0,1184.5238095238096,0,0,1,1,0,0,0,0
850000,1000,5,0,1,4,31.26589,34.793239,0,850.0,1,0,0,1,1,1,1,1
599000,350,2,2,1,4,31.2409898,34.8102776,0,1711.4285714285713,0,0,0,1,1,1,0,0
1265000,1150,4,2,1,4,31.283767469697,34.8059123787879,0,1100.0,1,1,1,1,1,1,1,1
785000,920,4,2,1,4,31.263084,34.777033,0,853.2608695652174,0,0,1,0,1,1,0,0
585000,610,3,3,1,4,31.269656,34.789612,0,959.016393442623,0,0,0,0,1,1,0,1
3650000,3860,6,28,1,3,31.2495791741294,34.7764190049751,0,945.5958549222798,0,1,1,0,1,1,1,0
3100000,4700,6,0,1,2,31.2409898,34.8102776,0,659.5744680851063,1,0,1,0,1,1,1,0
920000,700,3,6,1,4,31.2395444848485,34.775512969697,0,1314.2857142857142,1,1,1,0,1,1,1,0
2250000,1600,4,7,1,2,31.2305219302326,34.8206466744186,0,1406.25,1,1,0,0,1,1,1,0
850000,650,4,1,1,3,31.26611425,34.795434952381,0,1307.6923076923076,0,0,0,0,1,1,0,1
600000,760,3,4,1,4,31.2604399101124,34.7763476516854,0,789.4736842105264,0,0,0,0,0,0,0,0
1290000,1260,4,4,1,2,31.2409898,34.8102776,0,1023.8095238095239,1,1,0,0,1,1,0,0
620000,740,3,1,1,3,31.2700016147541,34.7869256229508,0,837.8378378378378,0,0,0,0,0,0,0,0
1490000,1200,4,4,1,3,31.2797395652174,34.8028046956522,0,1241.6666666666667,1,1,1,1,1,1,1,0
2750000,3500,5,27,1,3,31.244964368421,34.7839215789474,0,785.7142857142857,1,1,1,1,1,1,0,0
1580000,1200,4,3,1,2,31.2669933225806,34.7809528709677,0,1316.6666666666667,1,1,1,1,1,1,1,0
1040000,800,3,0,1,4,31.252443,34.778496,0,1300.0,0,0,1,0,1,1,0,1
1350000,1200,4,2,1,3,31.283767469697,34.8059123787879,0,1125.0,1,1,0,0,1,1,0,0
895000,900,3,4,1,4,31.250298,34.768796,0,994.4444444444445,0,1,1,1,1,1,1,0
895000,800,4,1,1,3,31.26686155,34.79381465,0,1118.75,0,0,1,0,1,1,0,1
599000,560,3,3,1,3,31.263927,34.792652,0,1069.642857142857,0,0,1,1,1,1,0,1
825000,650,3,7,1,2,31.2496346578947,34.7887066052632,0,1269.2307692307693,0,1,0,0,1,1,0,1
1530000,1140,4,7,1,3,31.2409898,34.8102776,0,1342.1052631578948,1,1,1,1,1,1,1,0
1610000,1240,4,2,1,2,31.2409898,34.8102776,0,1298.3870967741937,1,1,1,1,1,1,0,0
700000,720,3,3,1,3,31.2612490967742,34.7771224516129,0,972.2222222222222,0,0,1,0,1,1,0,0
980000,860,4,3,1,3,31.257077,34.803384,0,1139.5348837209303,0,1,0,1,1,1,1,1
2350000,1650,5,5,1,3,31.282438,34.803482,0,1424.2424242424242,1,1,1,0,1,1,0,0
0,4420,5,0,1,2,31.266906,34.749287,0,0.0,1,0,1,0,1,1,1,0
1560000,1350,4,9,1,2,31.244319,34.799025,0,1155.5555555555557,1,1,1,0,1,1,1,0
0,10,4,4,1,3,31.2329178346457,34.7667503858268,0,0.0,1,1,1,0,1,1,1,0
499000,500,2,10,1,4,31.26552596,34.7925134,0,998.0,1,1,1,1,1,1,1,1
599000,600,3,2,1,3,31.2707991779141,34.7914454539878,0,998.3333333333334,0,0,0,1,1,1,0,1
599000,9870,0,0,1,0,31.2409898,34.8102776,0,60.68895643363729,0,0,0,0,0,0,0,0
1299000,1200,4,3,1,3,31.236551,34.770207,0,1082.5,1,1,1,0,1,1,1,0
630000,650,3,3,1,4,31.260348,34.777254,0,969.2307692307693,0,0,0,1,1,1,0,0
1300000,1270,4,7,1,4,31.2409898,34.8102776,0,1023.6220472440945,1,1,1,0,1,1,1,0
0,3000,6,0,1,2,31.2694166666667,34.7501860888889,0,0.0,1,0,1,1,1,1,1,0
980000,770,4,3,1,3,31.2502659178082,34.790396260274,0,1272.7272727272727,0,0,0,1,1,1,0,1
769000,760,3,2,1,3,31.2409898,34.8102776,0,1011.8421052631579,0,0,1,0,0,0,0,0
580000,600,3,2,1,5,31.26686155,34.79381465,0,966.6666666666666,0,0,0,1,1,1,0,0
2330000,1950,5,4,1,2,31.2448974651163,34.773779,0,1194.871794871795,1,1,1,0,1,1,1,0
740000,650,4,3,1,3,31.2636180476191,34.7902922380952,0,1138.4615384615386,0,0,1,0,1,1,0,1
1070000,790,3,4,1,3,31.2365178157895,34.7674980526316,0,1354.4303797468353,1,1,1,0,1,1,1,0
829000,550,2,2,1,3,31.251129722973,34.7749948445946,0,1507.2727272727273,0,0,0,0,0,0,0,0
1800000,1300,4,0,1,4,31.2576235603448,34.7920457931034,0,1384.6153846153845,0,0,1,1,1,1,1,0
630000,640,3,3,1,3,31.262617,34.791426,0,984.375,0,0,0,0,1,1,0,1
673000,600,3,1,1,3,31.2583444921875,34.7836240351563,0,1121.6666666666667,0,0,0,0,1,1,0,1
2350000,4780,55,0,1,3,31.2409898,34.8102776,0,491.6317991631799,1,0,1,1,1,1,1,0
600000,510,2,7,1,3,31.267791,34.795056,0,1176.4705882352941,1,1,0,1,1,1,1,1
3070000,5180,7,0,1,3,31.263499,34.758549,0,592.6640926640927,1,0,1,1,1,1,1,1
1649000,2700,0,0,1,0,31.2460786444444,34.7608263111111,0,610.7407407407408,0,0,0,0,0,0,0,0
1550000,1400,8,0,1,3,31.268821,34.788674,0,1107.142857142857,0,0,1,0,0,0,0,0
950000,860,5,1,1,2,31.2409898,34.8102776,0,1104.6511627906978,0,0,1,1,1,1,0,1
830000,790,45,2,1,3,31.256969988764,34.8083555955056,0,1050.632911392405,0,0,0,1,1,1,0,1
1890000,1770,4,5,1,2,31.2552493114754,34.8029846721311,0,1067.7966101694915,1,1,1,0,1,1,1,1
975000,800,4,2,1,1,31.26129,34.797824,0,1218.75,0,0,1,1,1,1,1,1
670000,770,3,3,1,4,31.2616847922078,34.7799641298701,0,870.1298701298701,0,0,0,0,1,1,0,0
930000,900,5,2,1,3,31.2409898,34.8102776,0,1033.3333333333333,0,0,0,0,1,1,0,1
0,860,3,4,1,4,31.2396979411765,34.7642750392157,0,0.0,1,1,1,1,1,1,1,1
2350000,5000,12,0,1,5,31.2409898,34.8102776,0,470.0,1,1,0,1,1,1,1,0
3699000,3800,5,0,1,2,31.2288915862069,34.784908137931,0,973.421052631579,1,0,1,0,1,1,1,0
595000,740,3,4,1,4,31.2552822666667,34.7704871,0,804.0540540540541,0,0,0,0,0,0,0,0
3499000,5000,5,0,1,4,31.2464662903226,34.7675652903226,0,699.8,1,0,0,1,1,1,0,1
1650000,1300,6,0,1,3,31.2409898,34.8102776,0,1269.2307692307693,0,0,1,0,1,1,1,0
0,2500,6,0,1,3,31.2705389565217,34.7690895217391,0,0.0,1,0,1,1,1,1,1,0
1320000,1240,4,3,1,2,31.235047,34.786453,0,1064.516129032258,0,1,1,1,1,1,1,0
720000,650,3,2,1,3,31.2409898,34.8102776,0,1107.6923076923076,0,0,1,1,1,1,0,1
0,5000,8,0,1,2,31.273683,34.750452,0,0.0,1,0,1,0,1,1,1,0
720000,900,4,3,1,4,31.2637821142857,34.7750141142857,0,800.0,0,0,0,1,0,0,0,0
1945000,2650,8,4,1,2,31.2409898,34.8102776,0,733.9622641509434,0,1,0,0,1,1,1,0
939000,700,3,2,1,4,31.2587,34.794424,0,1341.4285714285713,0,0,0,1,1,1,0,1
655000,500,2,1,1,3,31.267791,34.795056,0,1310.0,1,1,1,1,1,1,1,1
960000,1500,5,0,1,5,31.250813,34.7831675333333,0,640.0,0,0,0,0,1,1,1,0
749000,600,3,0,1,4,31.2500344642857,34.8071984285714,0,1248.3333333333333,0,0,0,0,1,1,0,0
699999,520,25,1,1,3,31.254143,34.806166,0,1346.1519230769231,0,0,0,0,1,1,0,0
619000,400,2,4,1,3,0.0,0.0,0,1547.5,1,1,0,0,1,1,1,0
765000,760,3,1,1,5,0.0,0.0,0,1006.578947368421,0,0,0,0,0,0,0,0
1990000,4400,6,0,1,3,31.2409898,34.8102776,0,452.27272727272725,0,0,0,0,1,1,0,0
660000,690,3,3,1,3,31.257754027027,34.7777985405406,0,956.5217391304348,0,0,1,0,1,1,0,0
3090000,4000,7,0,1,4,31.2362066190476,34.7628673809524,0,772.5,1,0,1,1,1,1,1,1
930000,850,5,1,1,3,0.0,0.0,0,1094.1176470588234,0,0,1,0,0,0,0,0
1170000,990,3,11,1,4,31.2355453243243,34.7741967027027,0,1181.8181818181818,1,1,1,0,1,1,1,0
610000,600,3,2,1,3,31.270494,34.796773,0,1016.6666666666666,0,0,1,0,1,1,0,0
1920000,1810,4,7,1,2,31.231248,34.822954,0,1060.7734806629835,1,1,1,0,1,1,1,0
1700000,1560,4,13,1,3,31.2553565384615,34.7848801538462,0,1089.7435897435898,1,1,1,0,1,1,1,0
750000,700,3,1,1,3,31.259767,34.779248,0,1071.4285714285713,0,0,0,1,1,1,0,0
1690000,1400,4,26,1,2,31.2409898,34.8102776,0,1207.142857142857,1,1,1,0,1,1,0,0
640000,750,3,2,1,4,31.24791,34.790546,0,853.3333333333334,0,0,1,0,0,0,0,0
990000,800,3,4,1,4,31.2481632926829,34.7755364146341,0,1237.5,0,1,1,1,1,1,1,0
699000,760,5,3,1,3,31.257816,34.776158,0,919.7368421052631,0,0,0,0,0,0,0,0
1570000,1270,4,1,1,3,31.2797395652174,34.8028046956522,0,1236.2204724409448,1,1,1,1,1,1,1,1
1830000,2200,5,0,1,3,31.2842351951219,34.8017025609756,0,831.8181818181819,1,1,1,1,1,1,1,0
750000,510,3,1,1,3,31.2409898,34.8102776,0,1470.5882352941176,0,0,0,0,1,1,0,0
1350000,1330,6,4,1,3,31.2481632926829,34.7755364146341,0,1015.0375939849624,0,0,0,0,0,0,0,1
1770000,1100,3,1,1,4,31.2561366133333,34.8056398133333,0,1609.090909090909,0,0,0,1,1,1,0,1
1975000,1210,4,0,1,3,31.23881576,34.76429548,0,1632.2314049586778,1,0,1,1,1,1,1,0
650000,700,3,3,1,4,31.25830725,34.77244325,0,928.5714285714286,0,0,0,1,1,1,0,0
4250000,10400,11,0,1,4,31.2675176111111,34.8108001111111,0,408.65384615384613,1,0,1,1,1,1,0,1
1350000,1270,4,3,1,4,31.239381,34.764762,0,1062.992125984252,1,1,1,1,1,1,0,0
1720000,1580,8,1,1,3,31.2496346578947,34.7887066052632,0,1088.607594936709,0,0,0,0,0,0,0,0
1230000,1050,3,2,1,3,31.278003047619,34.8005495,0,1171.4285714285713,1,1,1,1,1,1,1,0
710000,630,3,2,1,3,31.2409898,34.8102776,0,1126.984126984127,0,0,0,0,1,1,0,1
1290000,1000,4,3,1,3,31.2543385769231,34.7934598076923,0,1290.0,0,0,0,0,1,1,0,0
890000,650,3,3,1,3,0.0,0.0,0,1369.2307692307693,0,0,1,1,1,1,0,1
749000,550,25,2,1,3,31.2604399101124,34.7763476516854,0,1361.8181818181818,0,0,1,1,1,1,0,0
1950000,1440,4,17,1,2,31.2495791741294,34.7764190049751,0,1354.1666666666667,1,1,1,0,1,1,1,0
0,1460,5,1,1,4,31.2387978333333,34.7694993,0,0.0,1,1,1,0,1,1,0,0
910000,1000,2,0,1,3,31.276214,34.80514,0,910.0,1,0,1,0,1,1,1,0
2840000,1700,6,0,1,2,31.2310241811594,34.7692953333333,0,1670.5882352941176,1,0,1,1,1,1,1,1
1345000,1040,3,4,1,3,31.237982,34.769991,0,1293.2692307692307,1,1,0,1,0,0,0,0
980000,320,2,1,1,4,31.246095,34.792158,0,3062.5,0,0,0,1,1,1,0,1
1270000,1150,4,9,1,2,31.2409898,34.8102776,0,1104.3478260869565,1,1,1,0,1,1,0,1
2500000,2750,7,0,1,2,31.228032,34.7916455,0,909.0909090909091,1,0,1,0,1,1,1,0
1290000,1100,4,1,1,3,31.2688775,34.7739999166667,0,1172.7272727272727,1,0,0,0,1,1,0,0
630000,600,3,3,1,3,31.2707991779141,34.7914454539878,0,1050.0,0,0,0,0,0,0,0,0
1650000,1230,5,1,1,3,31.2772532777778,34.7982868888889,0,1341.4634146341464,1,1,0,1,1,1,1,0
640000,560,2,1,1,4,31.2613762380952,34.7764339047619,0,1142.857142857143,0,0,1,1,1,1,0,0
770000,550,3,3,1,3,31.2535190277778,34.8116913333333,0,1400.0,0,0,0,1,1,1,0,1
3990000,2300,8,0,1,2,31.2296422283464,34.7856601338583,0,1734.7826086956522,1,0,1,1,1,1,1,0
980000,1020,4,3,1,4,31.2387541842105,34.7802305263158,0,960.7843137254902,0,0,1,0,1,1,0,0
700000,850,3,2,1,3,31.2409898,34.8102776,0,823.5294117647059,1,1,0,1,1,1,1,1
1100000,101750,4,2,1,3,31.2395444848485,34.775512969697,0,10.81081081081081,0,1,0,0,1,1,1,0
830000,740,3,1,1,3,31.2583444921875,34.7836240351563,0,1121.6216216216217,0,0,1,0,1,1,0,1
910000,1100,4,3,1,5,31.245078,34.799205,0,827.2727272727273,0,0,0,0,1,1,0,0
1650000,2300,5,0,1,3,31.2712886962963,34.7701643259259,0,717.3913043478261,0,0,0,1,1,1,1,1
648000,650,3,6,1,3,31.251575,34.801562,0,996.9230769230769,1,1,1,0,1,1,1,0
1275000,1200,4,2,1,4,31.2409898,34.8102776,0,1062.5,1,1,1,0,1,1,1,0
790000,900,4,4,1,3,31.245464,34.774012,0,877.7777777777778,0,0,0,0,0,1,0,0
1300000,1150,4,5,1,3,31.2387978333333,34.7694993,0,1130.4347826086957,0,0,0,0,1,1,0,0
1020000,850,45,2,1,4,31.2681591052632,34.8010590526316,0,1200.0,0,0,0,1,1,1,0,1
1295000,1070,3,0,1,3,31.2664596666667,34.7750574583333,0,1210.2803738317757,1,1,1,1,1,1,1,0
549000,740,3,7,1,4,31.26552596,34.7925134,0,741.8918918918919,1,1,0,1,1,1,1,1
920000,800,4,2,1,3,31.2583444921875,34.7836240351563,0,1150.0,0,0,0,0,1,1,0,1
0,5000,0,0,1,1,31.2722108076923,34.7581992692308,0,0.0,0,0,0,0,0,0,0,0
890000,700,3,3,1,3,31.2587,34.794424,0,1271.4285714285713,0,0,0,1,1,1,0,1
2400000,2100,5,5,1,3,31.2409898,34.8102776,0,1142.857142857143,1,1,1,1,0,0,1,0
1250000,1200,4,4,1,2,31.2409898,34.8102776,0,1041.6666666666667,1,1,0,1,1,1,1,0
715000,500,3,3,1,4,0.0,0.0,0,1430.0,0,0,0,0,1,1,0,1
650000,500,25,3,1,3,31.2610354354839,34.7913790483871,0,1300.0,0,0,0,0,1,1,0,1
750000,600,3,3,1,3,31.2617257021277,34.787148,0,1250.0,0,0,0,1,1,1,0,1
1500000,1360,5,2,1,3,31.2305219302326,34.8206466744186,0,1102.9411764705883,0,1,1,0,1,1,1,1
845000,840,4,3,1,3,31.2642497058824,34.7802424117647,0,1005.952380952381,0,0,0,0,1,1,0,0
775000,900,4,2,1,4,31.2409898,34.8102776,0,861.1111111111111,0,0,0,0,1,1,0,0
890000,760,3,1,1,3,31.2507684333333,34.7771319,0,1171.0526315789473,0,0,0,1,1,1,0,0
930000,1030,4,8,1,4,31.2612490967742,34.7771224516129,0,902.9126213592233,0,1,0,0,1,1,0,0
760000,540,3,1,1,3,31.2684863257576,34.7999678560606,0,1407.4074074074074,0,0,0,0,0,0,0,0
1250000,1140,3,4,1,3,0.0,0.0,0,1096.4912280701753,1,1,1,1,1,1,1,1
3900000,6000,10,0,1,2,31.231515036036,34.7898287657658,0,650.0,1,1,1,1,1,1,1,1
870000,600,3,3,1,3,31.264785,34.800963,0,1450.0,0,0,0,1,1,1,0,1
1200000,1100,45,1,1,4,31.269304,34.772006,0,1090.909090909091,1,0,1,0,1,1,0,0
650000,500,2,2,1,3,31.257754027027,34.7777985405406,0,1300.0,0,0,0,0,1,1,0,0
599000,560,3,6,1,3,0.0,0.0,0,1069.642857142857,0,1,0,1,1,1,1,1
1300000,1200,4,6,1,3,31.2409898,34.8102776,0,1083.3333333333333,1,1,1,1,1,1,1,0
879000,850,3,2,1,3,31.2679365147059,34.7795829264706,0,1034.1176470588234,1,1,1,1,1,1,1,1
1530000,2100,55,0,1,3,31.2454186666667,34.7931023958333,0,728.5714285714286,0,0,0,0,1,1,0,0
2300000,2400,105,0,1,4,31.26111825,34.7785833653846,0,958.3333333333334,1,0,1,1,1,1,1,1
780000,760,3,3,1,3,31.2579605714286,34.7711574642857,0,1026.3157894736842,0,0,0,0,1,1,0,1
1640000,1140,4,5,1,2,31.2559909285714,34.7549493571429,0,1438.5964912280701,1,1,1,1,1,1,1,0
1120000,1010,3,3,1,2,31.265383,34.783503,0,1108.9108910891089,1,1,1,1,1,1,1,0
650000,680,3,3,1,3,31.2604399101124,34.7763476516854,0,955.8823529411765,0,0,0,1,1,1,0,0
1450000,1050,35,0,1,3,31.2668977333333,34.76075985,0,1380.952380952381,1,1,1,1,1,1,1,1
1400000,1400,5,7,1,3,31.2396979411765,34.7642750392157,0,1000.0,1,1,1,1,1,1,1,0
1030000,1100,4,1,1,3,31.251575,34.801562,0,936.3636363636364,1,0,1,1,1,1,0,0
2545000,2100,5,3,1,3,31.234051,34.768235,0,1211.904761904762,1,1,1,1,1,1,0,0
2700000,2500,7,0,1,4,31.266608712766,34.8091095851064,0,1080.0,1,0,1,1,1,1,0,0
920000,750,3,2,1,3,31.2433917777778,34.788555,0,1226.6666666666667,0,0,1,1,1,1,0,0
1375000,1500,45,0,1,3,31.26611425,34.795434952381,0,916.6666666666666,1,0,0,1,1,1,1,1
2390000,1770,5,6,1,3,31.280903925,34.79908875,0,1350.2824858757062,1,1,1,0,1,1,1,0
2499000,1600,6,0,1,4,31.241894,34.781621,0,1561.875,0,0,1,0,0,0,0,0
750000,700,3,1,1,3,31.2579605714286,34.7711574642857,0,1071.4285714285713,0,0,1,1,0,0,0,0
550000,540,3,3,1,4,31.2707991779141,34.7914454539878,0,1018.5185185185185,0,0,0,0,1,1,0,0
2450000,1840,5,2,1,2,31.259257,34.79703425,0,1331.5217391304348,1,1,1,1,1,1,1,0
770000,650,4,2,1,3,31.266112,34.792565,0,1184.6153846153845,0,0,0,0,1,1,0,1
1100000,1070,4,3,1,4,31.2388306415094,34.7739166981132,0,1028.03738317757,1,1,1,1,1,1,1,1
1100000,1000,3,4,1,4,31.2409898,34.8102776,0,1100.0,1,1,1,0,1,1,1,0
699000,600,3,2,1,3,31.2409898,34.8102776,0,1165.0,0,0,0,1,1,1,0,1
490000,450,2,11,1,4,31.26552596,34.7925134,0,1088.888888888889,0,1,0,0,1,1,1,0
0,650,3,4,1,3,31.2583444921875,34.7836240351563,0,0.0,0,0,0,0,1,1,0,1
3050000,3800,6,0,1,3,31.2746243544304,34.823182,0,802.6315789473684,1,0,1,1,1,1,1,0
739000,740,3,4,1,3,31.2642497058824,34.7802424117647,0,998.6486486486486,0,0,0,1,1,1,0,1
789000,770,35,1,1,3,31.2579605714286,34.7711574642857,0,1024.6753246753246,0,0,0,1,1,1,0,1
715000,850,3,3,1,4,31.2409898,34.8102776,0,841.1764705882352,0,0,0,0,1,1,0,0
1090000,960,4,8,1,3,31.265008,34.778896,0,1135.4166666666667,0,1,0,0,1,1,0,0
1800000,1560,5,4,1,3,31.254587,34.7633555076923,0,1153.8461538461538,0,1,0,0,1,1,1,0
710000,650,4,1,1,3,31.2694013939394,34.7931102424242,0,1092.3076923076924,0,0,0,0,0,0,0,0
845000,900,4,2,1,4,31.257428,34.811296,0,938.8888888888889,0,0,0,0,0,0,0,0
740000,540,3,1,1,3,31.2684863257576,34.7999678560606,0,1370.3703703703704,0,0,0,0,0,0,0,0
1240000,1190,5,1,1,5,31.247283,34.782807,0,1042.0168067226891,0,1,1,0,1,1,1,0
3880000,4900,5,0,1,3,31.227857,34.766935,0,791.8367346938776,1,0,1,1,1,1,1,0
2215000,3100,5,5,1,3,31.238924,34.764111,0,714.516129032258,1,1,1,1,1,1,1,0
1300000,1200,5,2,1,3,31.2666005652174,34.7665594637681,0,1083.3333333333333,1,0,1,0,1,1,0,0
790000,700,5,1,1,3,31.26686155,34.79381465,0,1128.5714285714287,0,0,0,1,1,1,0,1
1120000,1000,3,5,1,3,31.2409898,34.8102776,0,1120.0,1,1,1,1,1,1,1,0
820000,600,3,2,1,3,31.263606,34.794818,0,1366.6666666666667,1,1,1,0,1,1,1,1
0,740,3,7,1,4,31.26552596,34.7925134,0,0.0,1,1,0,1,1,1,1,1
1100000,2000,4,0,1,4,31.2512153,34.8041512,0,550.0,0,0,0,0,0,0,0,0
1400000,1500,5,6,1,3,31.261052,34.787801,0,933.3333333333334,1,1,1,1,1,1,1,0
1730000,1530,5,3,1,3,31.283767469697,34.8059123787879,0,1130.7189542483661,1,1,1,0,1,1,0,0
1030000,900,3,1,1,4,31.236598,34.7666829,0,1144.4444444444443,1,1,1,0,1,1,0,0
835000,740,4,1,1,3,31.256969988764,34.8083555955056,0,1128.3783783783783,0,0,0,0,1,1,0,1
960000,950,4,2,1,3,31.2395444848485,34.775512969697,0,1010.5263157894736,0,1,1,1,1,1,0,0
1800000,1600,4,0,1,3,31.2355453243243,34.7741967027027,0,1125.0,1,1,1,1,1,1,1,0
1260000,1100,4,1,1,4,0.0,0.0,0,1145.4545454545455,1,1,1,0,1,1,0,0
888000,600,3,3,1,3,31.2583444921875,34.7836240351563,0,1480.0,0,0,0,0,1,1,0,0
790000,750,3,3,1,3,31.2409898,34.8102776,0,1053.3333333333333,0,0,0,0,1,1,0,1
3999999,4800,10,0,1,3,31.2409898,34.8102776,0,833.333125,1,0,1,1,1,1,1,0
675000,740,3,2,1,4,31.2700016147541,34.7869256229508,0,912.1621621621622,0,0,0,0,1,1,0,0
899000,550,3,0,1,4,31.268372,34.800156,0,1634.5454545454545,0,0,0,0,1,1,1,0
750000,750,0,2,1,4,31.2409898,34.8102776,0,1000.0,0,0,0,0,0,0,0,0
780000,570,3,3,1,3,31.2409898,34.8102776,0,1368.421052631579,0,0,0,0,1,1,0,1
1235000,2500,3,0,1,4,31.2258566111111,34.7787407777778,0,494.0,0,0,1,0,1,1,1,0
895000,750,3,7,1,3,31.248575,34.792016,0,1193.3333333333333,0,1,0,0,1,1,0,1
2690000,1780,6,0,1,2,31.2869091285714,34.8007492,0,1511.2359550561798,1,0,1,1,1,1,1,0
1400000,1240,4,2,1,3,0.0,0.0,0,1129.032258064516,1,1,1,0,1,1,1,0
1190000,920,4,3,1,3,31.2600322979798,34.7979546161616,0,1293.4782608695652,0,0,0,0,1,1,0,1
1800000,1670,5,9,1,2,31.2305219302326,34.8206466744186,0,1077.8443113772455,1,1,1,1,1,1,1,1
1250000,1200,5,2,1,4,31.2409898,34.8102776,0,1041.6666666666667,0,0,0,1,1,1,0,0
730000,400,2,0,1,3,31.254143,34.806166,0,1825.0,0,0,1,0,1,1,0,1
860000,850,3,7,1,4,31.246203,34.769846,0,1011.7647058823529,0,1,1,1,1,1,1,0
710000,800,4,3,1,4,31.2604399101124,34.7763476516854,0,887.5,0,0,0,1,1,1,0,0
780000,850,4,1,1,3,31.2409898,34.8102776,0,917.6470588235294,0,0,0,0,0,1,0,1
1550000,1470,5,12,1,4,31.234589,34.781787,0,1054.421768707483,1,0,0,0,1,1,0,0
885000,820,4,3,1,3,31.2543372258065,34.8118589677419,0,1079.2682926829268,0,0,1,0,1,1,0,1
2149000,1250,5,0,1,4,31.238798173913,34.7660195217391,0,1719.2,1,1,1,1,1,1,1,0
1620000,1900,4,4,1,3,31.278003047619,34.8005495,0,852.6315789473684,1,1,1,0,1,1,1,0
920000,950,4,4,1,3,31.25830725,34.77244325,0,968.421052631579,0,0,0,1,1,1,0,1
850000,800,3,8,1,3,31.264346,34.7868,0,1062.5,0,1,1,1,1,1,1,1
625000,650,3,3,1,3,31.27099503125,34.79486684375,0,961.5384615384615,0,0,0,1,1,1,0,1
680000,760,3,3,1,5,31.2409898,34.8102776,0,894.7368421052631,0,0,0,0,0,0,0,0
1450000,1080,3,0,1,4,31.278003047619,34.8005495,0,1342.5925925925926,1,1,1,0,0,0,0,0
10000,5300,3,0,1,4,31.2364095555555,34.7810858888889,0,1.8867924528301887,0,0,1,1,0,0,1,0
725000,600,3,2,1,3,31.262966,34.789436,0,1208.3333333333333,0,0,0,1,1,1,0,1
1450000,1150,4,5,1,4,0.0,0.0,0,1260.8695652173913,1,1,1,0,1,1,1,1
2300000,1400,5,1,1,2,31.2409898,34.8102776,0,1642.857142857143,1,1,0,0,1,1,1,0
730000,740,3,3,1,3,31.25867495,34.77037445,0,986.4864864864865,0,0,0,1,1,1,0,1
